query_id,explicit_subset,gold_citation,gold_family,likely_statute_family,predicted_family_consistent,gold_in_fused_top200,gold_fused_rank,gold_in_rerank_input,gold_rerank_input_rank,gold_rank_after_rerank,gold_in_final_cut,gold_in_final_predictions,gold_drop_stage,secondary_loss_tags,dynamic_mode,fixed_top_k,rule_laws_exact_count,rule_laws_exact_citations,rule_exact_gold_hit,rule_exact_spurious_count,final_predictions
val_003,0,Art. 221 Abs. 1 StPO,STPO,STPO;BV,1,1,1,1,1,4,1,1,kept_final,,fixed_top_k,5,0,,0,0,Art. 59 Abs. 1 StPO;Art. 74 Abs. 1 StPO;Art. 88 Abs. 1 StPO;Art. 221 Abs. 1 StPO;Art. 10 Abs. 3 173.712.22
val_003,0,Art. 393 Abs. 1 StPO,STPO,STPO;BV,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 59 Abs. 1 StPO;Art. 74 Abs. 1 StPO;Art. 88 Abs. 1 StPO;Art. 221 Abs. 1 StPO;Art. 10 Abs. 3 173.712.22
val_003,0,Art. 222 StPO,STPO,STPO;BV,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 59 Abs. 1 StPO;Art. 74 Abs. 1 StPO;Art. 88 Abs. 1 StPO;Art. 221 Abs. 1 StPO;Art. 10 Abs. 3 173.712.22
val_003,0,Art. 384 StPO,STPO,STPO;BV,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 59 Abs. 1 StPO;Art. 74 Abs. 1 StPO;Art. 88 Abs. 1 StPO;Art. 221 Abs. 1 StPO;Art. 10 Abs. 3 173.712.22
val_003,0,Art. 396 Abs. 1 StPO,STPO,STPO;BV,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 59 Abs. 1 StPO;Art. 74 Abs. 1 StPO;Art. 88 Abs. 1 StPO;Art. 221 Abs. 1 StPO;Art. 10 Abs. 3 173.712.22
val_003,0,Art. 382 Abs. 1 StPO,STPO,STPO;BV,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 59 Abs. 1 StPO;Art. 74 Abs. 1 StPO;Art. 88 Abs. 1 StPO;Art. 221 Abs. 1 StPO;Art. 10 Abs. 3 173.712.22
val_003,0,Art. 385 Abs. 1 StPO,STPO,STPO;BV,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 59 Abs. 1 StPO;Art. 74 Abs. 1 StPO;Art. 88 Abs. 1 StPO;Art. 221 Abs. 1 StPO;Art. 10 Abs. 3 173.712.22
val_003,0,Art. 3 Abs. 2 StPO,STPO,STPO;BV,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 59 Abs. 1 StPO;Art. 74 Abs. 1 StPO;Art. 88 Abs. 1 StPO;Art. 221 Abs. 1 StPO;Art. 10 Abs. 3 173.712.22
val_003,0,Art. 390 Abs. 2 StPO,STPO,STPO;BV,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 59 Abs. 1 StPO;Art. 74 Abs. 1 StPO;Art. 88 Abs. 1 StPO;Art. 221 Abs. 1 StPO;Art. 10 Abs. 3 173.712.22
val_003,0,Art. 422 Abs. 1 StPO,STPO,STPO;BV,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 59 Abs. 1 StPO;Art. 74 Abs. 1 StPO;Art. 88 Abs. 1 StPO;Art. 221 Abs. 1 StPO;Art. 10 Abs. 3 173.712.22
val_003,0,Art. 422 Abs. 2 StPO,STPO,STPO;BV,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 59 Abs. 1 StPO;Art. 74 Abs. 1 StPO;Art. 88 Abs. 1 StPO;Art. 221 Abs. 1 StPO;Art. 10 Abs. 3 173.712.22
val_003,0,Art. 428 Abs. 1 StPO,STPO,STPO;BV,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 59 Abs. 1 StPO;Art. 74 Abs. 1 StPO;Art. 88 Abs. 1 StPO;Art. 221 Abs. 1 StPO;Art. 10 Abs. 3 173.712.22
val_003,0,Art. 135 Abs. 4 StPO,STPO,STPO;BV,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 59 Abs. 1 StPO;Art. 74 Abs. 1 StPO;Art. 88 Abs. 1 StPO;Art. 221 Abs. 1 StPO;Art. 10 Abs. 3 173.712.22
val_003,0,Art. 214 Abs. 4 StPO,STPO,STPO;BV,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 59 Abs. 1 StPO;Art. 74 Abs. 1 StPO;Art. 88 Abs. 1 StPO;Art. 221 Abs. 1 StPO;Art. 10 Abs. 3 173.712.22
val_003,0,Art. 100 Abs. 1 BGG,BGG,STPO;BV,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 59 Abs. 1 StPO;Art. 74 Abs. 1 StPO;Art. 88 Abs. 1 StPO;Art. 221 Abs. 1 StPO;Art. 10 Abs. 3 173.712.22
val_003,0,Art. 135 Abs. 3 StPO,STPO,STPO;BV,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 59 Abs. 1 StPO;Art. 74 Abs. 1 StPO;Art. 88 Abs. 1 StPO;Art. 221 Abs. 1 StPO;Art. 10 Abs. 3 173.712.22
val_003,0,Art. 37 Abs. 1 StBOG,,STPO;BV,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 59 Abs. 1 StPO;Art. 74 Abs. 1 StPO;Art. 88 Abs. 1 StPO;Art. 221 Abs. 1 StPO;Art. 10 Abs. 3 173.712.22
val_003,0,Art. 39 Abs. 1 StBOG,,STPO;BV,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 59 Abs. 1 StPO;Art. 74 Abs. 1 StPO;Art. 88 Abs. 1 StPO;Art. 221 Abs. 1 StPO;Art. 10 Abs. 3 173.712.22
val_003,0,1B_192/2022 E. 4.1.2,,STPO;BV,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 59 Abs. 1 StPO;Art. 74 Abs. 1 StPO;Art. 88 Abs. 1 StPO;Art. 221 Abs. 1 StPO;Art. 10 Abs. 3 173.712.22
val_003,0,1B_195/2022 E. 2.2.1,,STPO;BV,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 59 Abs. 1 StPO;Art. 74 Abs. 1 StPO;Art. 88 Abs. 1 StPO;Art. 221 Abs. 1 StPO;Art. 10 Abs. 3 173.712.22
val_003,0,BGE 145 I 167 E. 4.1,,STPO;BV,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 59 Abs. 1 StPO;Art. 74 Abs. 1 StPO;Art. 88 Abs. 1 StPO;Art. 221 Abs. 1 StPO;Art. 10 Abs. 3 173.712.22
val_003,0,BGE 142 III 48 E. 4.1.1,,STPO;BV,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 59 Abs. 1 StPO;Art. 74 Abs. 1 StPO;Art. 88 Abs. 1 StPO;Art. 221 Abs. 1 StPO;Art. 10 Abs. 3 173.712.22
val_003,0,BGE 140 I 285 E. 6.3.1,,STPO;BV,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 59 Abs. 1 StPO;Art. 74 Abs. 1 StPO;Art. 88 Abs. 1 StPO;Art. 221 Abs. 1 StPO;Art. 10 Abs. 3 173.712.22
val_003,0,2C_501/2020 E. 5.1,,STPO;BV,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 59 Abs. 1 StPO;Art. 74 Abs. 1 StPO;Art. 88 Abs. 1 StPO;Art. 221 Abs. 1 StPO;Art. 10 Abs. 3 173.712.22
val_003,0,BGE 145 IV 99 E. 3.1,,STPO;BV,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 59 Abs. 1 StPO;Art. 74 Abs. 1 StPO;Art. 88 Abs. 1 StPO;Art. 221 Abs. 1 StPO;Art. 10 Abs. 3 173.712.22
val_003,0,BGE 143 IV 40 E. 3.4.3,,STPO;BV,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 59 Abs. 1 StPO;Art. 74 Abs. 1 StPO;Art. 88 Abs. 1 StPO;Art. 221 Abs. 1 StPO;Art. 10 Abs. 3 173.712.22
val_003,0,BGE 139 IV 179 E. 2.2,,STPO;BV,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 59 Abs. 1 StPO;Art. 74 Abs. 1 StPO;Art. 88 Abs. 1 StPO;Art. 221 Abs. 1 StPO;Art. 10 Abs. 3 173.712.22
val_003,0,BGE 139 IV 186 E. 2,,STPO;BV,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 59 Abs. 1 StPO;Art. 74 Abs. 1 StPO;Art. 88 Abs. 1 StPO;Art. 221 Abs. 1 StPO;Art. 10 Abs. 3 173.712.22
val_003,0,BGE 143 IV 330 E. 2.1,,STPO;BV,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 59 Abs. 1 StPO;Art. 74 Abs. 1 StPO;Art. 88 Abs. 1 StPO;Art. 221 Abs. 1 StPO;Art. 10 Abs. 3 173.712.22
val_003,0,BGE 143 IV 316 E. 3.1,,STPO;BV,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 59 Abs. 1 StPO;Art. 74 Abs. 1 StPO;Art. 88 Abs. 1 StPO;Art. 221 Abs. 1 StPO;Art. 10 Abs. 3 173.712.22
val_003,0,BGE 143 IV 316 E. 3.2,,STPO;BV,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 59 Abs. 1 StPO;Art. 74 Abs. 1 StPO;Art. 88 Abs. 1 StPO;Art. 221 Abs. 1 StPO;Art. 10 Abs. 3 173.712.22
val_003,0,1B_88/2022 E. 2.1,,STPO;BV,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 59 Abs. 1 StPO;Art. 74 Abs. 1 StPO;Art. 88 Abs. 1 StPO;Art. 221 Abs. 1 StPO;Art. 10 Abs. 3 173.712.22
val_003,0,1B_572/2021 E. 2.1,,STPO;BV,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 59 Abs. 1 StPO;Art. 74 Abs. 1 StPO;Art. 88 Abs. 1 StPO;Art. 221 Abs. 1 StPO;Art. 10 Abs. 3 173.712.22
val_003,0,BGE 141 IV 360 E. 3.2,,STPO;BV,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 59 Abs. 1 StPO;Art. 74 Abs. 1 StPO;Art. 88 Abs. 1 StPO;Art. 221 Abs. 1 StPO;Art. 10 Abs. 3 173.712.22
val_003,0,1B_211/2017 E. 2.1,,STPO;BV,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 59 Abs. 1 StPO;Art. 74 Abs. 1 StPO;Art. 88 Abs. 1 StPO;Art. 221 Abs. 1 StPO;Art. 10 Abs. 3 173.712.22
val_003,0,BGE 137 IV 122 E. 3.2,,STPO;BV,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 59 Abs. 1 StPO;Art. 74 Abs. 1 StPO;Art. 88 Abs. 1 StPO;Art. 221 Abs. 1 StPO;Art. 10 Abs. 3 173.712.22
val_003,0,BGE 124 I 208 E. 3,,STPO;BV,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 59 Abs. 1 StPO;Art. 74 Abs. 1 StPO;Art. 88 Abs. 1 StPO;Art. 221 Abs. 1 StPO;Art. 10 Abs. 3 173.712.22
val_003,0,1B_581/2022 E. 2.1.2,,STPO;BV,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 59 Abs. 1 StPO;Art. 74 Abs. 1 StPO;Art. 88 Abs. 1 StPO;Art. 221 Abs. 1 StPO;Art. 10 Abs. 3 173.712.22
val_003,0,Art. 505 Abs. 1 ZGB,ZGB,STPO;BV,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 59 Abs. 1 StPO;Art. 74 Abs. 1 StPO;Art. 88 Abs. 1 StPO;Art. 221 Abs. 1 StPO;Art. 10 Abs. 3 173.712.22
val_003,0,Art. 520 Abs. 1 ZGB,ZGB,STPO;BV,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 59 Abs. 1 StPO;Art. 74 Abs. 1 StPO;Art. 88 Abs. 1 StPO;Art. 221 Abs. 1 StPO;Art. 10 Abs. 3 173.712.22
val_003,0,BGE 131 III 601 E. 3.1,,STPO;BV,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 59 Abs. 1 StPO;Art. 74 Abs. 1 StPO;Art. 88 Abs. 1 StPO;Art. 221 Abs. 1 StPO;Art. 10 Abs. 3 173.712.22
val_003,0,Art. 467 ZGB,ZGB,STPO;BV,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 59 Abs. 1 StPO;Art. 74 Abs. 1 StPO;Art. 88 Abs. 1 StPO;Art. 221 Abs. 1 StPO;Art. 10 Abs. 3 173.712.22
val_003,0,Art. 16 ZGB,ZGB,STPO;BV,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 59 Abs. 1 StPO;Art. 74 Abs. 1 StPO;Art. 88 Abs. 1 StPO;Art. 221 Abs. 1 StPO;Art. 10 Abs. 3 173.712.22
val_003,0,Art. 519 Abs. 1 ZGB,ZGB,STPO;BV,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 59 Abs. 1 StPO;Art. 74 Abs. 1 StPO;Art. 88 Abs. 1 StPO;Art. 221 Abs. 1 StPO;Art. 10 Abs. 3 173.712.22
val_003,0,BGE 124 III 5 E. 4,,STPO;BV,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 59 Abs. 1 StPO;Art. 74 Abs. 1 StPO;Art. 88 Abs. 1 StPO;Art. 221 Abs. 1 StPO;Art. 10 Abs. 3 173.712.22
val_003,0,BGE 131 III 106 E. 1.1,,STPO;BV,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 59 Abs. 1 StPO;Art. 74 Abs. 1 StPO;Art. 88 Abs. 1 StPO;Art. 221 Abs. 1 StPO;Art. 10 Abs. 3 173.712.22
val_004,0,Art. 505 Abs. 1 ZGB,ZGB,ZGB,1,1,5,1,5,178,0,0,reranked_too_low,cut_by_fixed_top_k,fixed_top_k,5,0,,0,0,Art. 10 Abs. 4 631.253.4;Art. 23 Abs. 1 ZGB;Art. 189 ZGB;Art. 318 Abs. 3 ZGB;Art. 328 Abs. 1 ZGB
val_004,0,Art. 467 ZGB,ZGB,ZGB,1,1,17,1,17,64,0,0,reranked_too_low,cut_by_fixed_top_k,fixed_top_k,5,0,,0,0,Art. 10 Abs. 4 631.253.4;Art. 23 Abs. 1 ZGB;Art. 189 ZGB;Art. 318 Abs. 3 ZGB;Art. 328 Abs. 1 ZGB
val_004,0,Art. 469 Abs. 1 ZGB,ZGB,ZGB,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 10 Abs. 4 631.253.4;Art. 23 Abs. 1 ZGB;Art. 189 ZGB;Art. 318 Abs. 3 ZGB;Art. 328 Abs. 1 ZGB
val_004,0,Art. 471 ZGB,ZGB,ZGB,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 10 Abs. 4 631.253.4;Art. 23 Abs. 1 ZGB;Art. 189 ZGB;Art. 318 Abs. 3 ZGB;Art. 328 Abs. 1 ZGB
val_004,0,Art. 20 Abs. 2 OR,OR,ZGB,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 10 Abs. 4 631.253.4;Art. 23 Abs. 1 ZGB;Art. 189 ZGB;Art. 318 Abs. 3 ZGB;Art. 328 Abs. 1 ZGB
val_004,0,Art. 520a ZGB,ZGB,ZGB,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 10 Abs. 4 631.253.4;Art. 23 Abs. 1 ZGB;Art. 189 ZGB;Art. 318 Abs. 3 ZGB;Art. 328 Abs. 1 ZGB
val_004,0,Art. 469 Abs. 2 ZGB,ZGB,ZGB,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 10 Abs. 4 631.253.4;Art. 23 Abs. 1 ZGB;Art. 189 ZGB;Art. 318 Abs. 3 ZGB;Art. 328 Abs. 1 ZGB
val_004,0,Art. 458 Abs. 3 ZGB,ZGB,ZGB,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 10 Abs. 4 631.253.4;Art. 23 Abs. 1 ZGB;Art. 189 ZGB;Art. 318 Abs. 3 ZGB;Art. 328 Abs. 1 ZGB
val_004,0,Art. 100 Abs. 1 BGG,BGG,ZGB,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 10 Abs. 4 631.253.4;Art. 23 Abs. 1 ZGB;Art. 189 ZGB;Art. 318 Abs. 3 ZGB;Art. 328 Abs. 1 ZGB
val_004,0,BGE 131 III 601 E. 3.1,,ZGB,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 10 Abs. 4 631.253.4;Art. 23 Abs. 1 ZGB;Art. 189 ZGB;Art. 318 Abs. 3 ZGB;Art. 328 Abs. 1 ZGB
val_005,0,Art. 133 Abs. 1 ZGB,ZGB,ZGB;STGB,1,1,1,1,1,208,0,0,reranked_too_low,cut_by_fixed_top_k,fixed_top_k,5,0,,0,0,Art. 3 Abs. 1 FamZG;Art. 10 Abs. 3 173.712.22;Art. 30 Abs. 2 BGerR;Art. 23 Abs. 1 ZGB;Art. 328 Abs. 1 ZGB
val_005,0,Art. 133 Abs. 2 ZGB,ZGB,ZGB;STGB,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 3 Abs. 1 FamZG;Art. 10 Abs. 3 173.712.22;Art. 30 Abs. 2 BGerR;Art. 23 Abs. 1 ZGB;Art. 328 Abs. 1 ZGB
val_005,0,Art. 285 Abs. 1 ZGB,ZGB,ZGB;STGB,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 3 Abs. 1 FamZG;Art. 10 Abs. 3 173.712.22;Art. 30 Abs. 2 BGerR;Art. 23 Abs. 1 ZGB;Art. 328 Abs. 1 ZGB
val_005,0,Art. 100 Abs. 1 BGG,BGG,ZGB;STGB,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 3 Abs. 1 FamZG;Art. 10 Abs. 3 173.712.22;Art. 30 Abs. 2 BGerR;Art. 23 Abs. 1 ZGB;Art. 328 Abs. 1 ZGB
val_005,0,BGE 131 III 209 E. 5,,ZGB;STGB,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 3 Abs. 1 FamZG;Art. 10 Abs. 3 173.712.22;Art. 30 Abs. 2 BGerR;Art. 23 Abs. 1 ZGB;Art. 328 Abs. 1 ZGB
val_005,0,BGE 128 III 411 E. 3.2.1,,ZGB;STGB,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 3 Abs. 1 FamZG;Art. 10 Abs. 3 173.712.22;Art. 30 Abs. 2 BGerR;Art. 23 Abs. 1 ZGB;Art. 328 Abs. 1 ZGB
val_005,0,Art. 274 Abs. 2 ZGB,ZGB,ZGB;STGB,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 3 Abs. 1 FamZG;Art. 10 Abs. 3 173.712.22;Art. 30 Abs. 2 BGerR;Art. 23 Abs. 1 ZGB;Art. 328 Abs. 1 ZGB
val_005,0,BGE 130 III 585 E. 2.1,,ZGB;STGB,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 3 Abs. 1 FamZG;Art. 10 Abs. 3 173.712.22;Art. 30 Abs. 2 BGerR;Art. 23 Abs. 1 ZGB;Art. 328 Abs. 1 ZGB
val_005,0,BGE 130 III 585 E. 2.2.1,,ZGB;STGB,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 3 Abs. 1 FamZG;Art. 10 Abs. 3 173.712.22;Art. 30 Abs. 2 BGerR;Art. 23 Abs. 1 ZGB;Art. 328 Abs. 1 ZGB
val_005,0,Art. 273 Abs. 1 ZGB,ZGB,ZGB;STGB,1,1,5,1,5,211,0,0,reranked_too_low,cut_by_fixed_top_k,fixed_top_k,5,0,,0,0,Art. 3 Abs. 1 FamZG;Art. 10 Abs. 3 173.712.22;Art. 30 Abs. 2 BGerR;Art. 23 Abs. 1 ZGB;Art. 328 Abs. 1 ZGB
val_005,0,BGE 126 III 219 E. 2,,ZGB;STGB,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,0,,0,0,Art. 3 Abs. 1 FamZG;Art. 10 Abs. 3 173.712.22;Art. 30 Abs. 2 BGerR;Art. 23 Abs. 1 ZGB;Art. 328 Abs. 1 ZGB
val_006,1,Art. 1 Abs. 1 OR,OR,OR,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,2,Art. 364 Abs. 1 OR;Art. 248 Abs. 1 OR,1,0,Art. 364 Abs. 1 OR;Art. 248 Abs. 1 OR;Art. 90 Abs. 1 OR;Art. 4 Abs. 2 BEG;Art. 58 Abs. 3 EnV;Art. 8a Abs. 1 734.1;Art. 364 Abs. 3 OR
val_006,1,Art. 18 Abs. 1 OR,OR,OR,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,2,Art. 364 Abs. 1 OR;Art. 248 Abs. 1 OR,1,0,Art. 364 Abs. 1 OR;Art. 248 Abs. 1 OR;Art. 90 Abs. 1 OR;Art. 4 Abs. 2 BEG;Art. 58 Abs. 3 EnV;Art. 8a Abs. 1 734.1;Art. 364 Abs. 3 OR
val_006,1,Art. 363 OR,OR,OR,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,2,Art. 364 Abs. 1 OR;Art. 248 Abs. 1 OR,1,0,Art. 364 Abs. 1 OR;Art. 248 Abs. 1 OR;Art. 90 Abs. 1 OR;Art. 4 Abs. 2 BEG;Art. 58 Abs. 3 EnV;Art. 8a Abs. 1 734.1;Art. 364 Abs. 3 OR
val_006,1,Art. 364 Abs. 1 OR,OR,OR,1,1,1,1,1,16,0,1,kept_final,,fixed_top_k,5,2,Art. 364 Abs. 1 OR;Art. 248 Abs. 1 OR,1,0,Art. 364 Abs. 1 OR;Art. 248 Abs. 1 OR;Art. 90 Abs. 1 OR;Art. 4 Abs. 2 BEG;Art. 58 Abs. 3 EnV;Art. 8a Abs. 1 734.1;Art. 364 Abs. 3 OR
val_006,1,Art. 97 Abs. 1 OR,OR,OR,1,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,2,Art. 364 Abs. 1 OR;Art. 248 Abs. 1 OR,1,0,Art. 364 Abs. 1 OR;Art. 248 Abs. 1 OR;Art. 90 Abs. 1 OR;Art. 4 Abs. 2 BEG;Art. 58 Abs. 3 EnV;Art. 8a Abs. 1 734.1;Art. 364 Abs. 3 OR
val_006,1,Art. 248 Abs. 1 OR,OR,OR,1,1,3,1,3,17,0,1,kept_final,,fixed_top_k,5,2,Art. 364 Abs. 1 OR;Art. 248 Abs. 1 OR,1,0,Art. 364 Abs. 1 OR;Art. 248 Abs. 1 OR;Art. 90 Abs. 1 OR;Art. 4 Abs. 2 BEG;Art. 58 Abs. 3 EnV;Art. 8a Abs. 1 734.1;Art. 364 Abs. 3 OR
val_006,1,Art. 93 Abs. 1 BGG,BGG,OR,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,2,Art. 364 Abs. 1 OR;Art. 248 Abs. 1 OR,1,0,Art. 364 Abs. 1 OR;Art. 248 Abs. 1 OR;Art. 90 Abs. 1 OR;Art. 4 Abs. 2 BEG;Art. 58 Abs. 3 EnV;Art. 8a Abs. 1 734.1;Art. 364 Abs. 3 OR
val_006,1,Art. 100 Abs. 1 BGG,BGG,OR,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,2,Art. 364 Abs. 1 OR;Art. 248 Abs. 1 OR,1,0,Art. 364 Abs. 1 OR;Art. 248 Abs. 1 OR;Art. 90 Abs. 1 OR;Art. 4 Abs. 2 BEG;Art. 58 Abs. 3 EnV;Art. 8a Abs. 1 734.1;Art. 364 Abs. 3 OR
val_006,1,BGE 128 III 419 E. 2.2,,OR,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,2,Art. 364 Abs. 1 OR;Art. 248 Abs. 1 OR,1,0,Art. 364 Abs. 1 OR;Art. 248 Abs. 1 OR;Art. 90 Abs. 1 OR;Art. 4 Abs. 2 BEG;Art. 58 Abs. 3 EnV;Art. 8a Abs. 1 734.1;Art. 364 Abs. 3 OR
val_006,1,BGE 130 III 417 E. 3.2,,OR,0,0,-1,0,-1,-1,0,0,not_in_rerank_input,not_in_fused,fixed_top_k,5,2,Art. 364 Abs. 1 OR;Art. 248 Abs. 1 OR,1,0,Art. 364 Abs. 1 OR;Art. 248 Abs. 1 OR;Art. 90 Abs. 1 OR;Art. 4 Abs. 2 BEG;Art. 58 Abs. 3 EnV;Art. 8a Abs. 1 734.1;Art. 364 Abs. 3 OR
